code	source_name	normalized_name	parent_code	parent_name	chapter_code	chapter_context	page	suggested_top_group	suggested_material_family	candidate_families	matching_rule	confidence	review_status
48081000	瓦楞纸及纸板，不论是否穿孔	瓦楞纸及纸板，不论是否穿孔	480810	瓦楞纸及纸板，不论是否穿孔	48	HS第48章	620				none	0.0	unmapped
48084000	皱纹牛皮纸，不论是否压花或穿 孔	皱纹牛皮纸，不论是否压花或穿 孔	480840	皱纹牛皮纸，不论是否压花或穿	48	HS第48章	620				none	0.0	unmapped
48089000	其他	其他	480890	其他	48	HS第48章	620				none	0.0	unmapped
48092000	自印复写纸	自印复写纸	480920	自印复写纸	48	HS第48章	620				none	0.0	unmapped
48099000	其他	其他	480990	其他	48	HS第48章	620				none	0.0	unmapped
48101300	书写、印刷或类似用途的纸及纸 板，不含用机械或化学—机械方 法制得的纤维或所含前述纤维不 超过全部纤维重量的10％： 成卷的	书写、印刷或类似用途的纸及纸 板，不含用机械或化学—机械方 法制得的纤维或所含前述纤维不 超过全部纤维重量的10％： 成卷的	481013	书写、印刷或类似用途的纸及纸 板，不含用机械或化学—机械方 法制得的纤维或所含前述纤维不 超过全部纤维重量的10％： / 成卷的	48	HS第48章	620				none	0.0	unmapped
48101400	成张的，一边不超过435毫米， 另一边不超过297毫米（以未折叠 计）	成张的，一边不超过435毫米， 另一边不超过297毫米（以未折叠 计）	481014	书写、印刷或类似用途的纸及纸 板，不含用机械或化学—机械方 法制得的纤维或所含前述纤维不 超过全部纤维重量的10％： / 成张的，一边不超过435毫米，	48	HS第48章	620				none	0.0	unmapped
48101900	其他	其他	481019	书写、印刷或类似用途的纸及纸 板，不含用机械或化学—机械方 法制得的纤维或所含前述纤维不 超过全部纤维重量的10％： / 其他	48	HS第48章	620				none	0.0	unmapped
48102200	轻质涂布纸	轻质涂布纸	481022	书写、印刷或类似用途的纸及纸 板，不含用机械或化学—机械方 法制得的纤维或所含前述纤维不 超过全部纤维重量的10％： / 轻质涂布纸	48	HS第48章	621				none	0.0	unmapped
48102900	其他	其他	481029	书写、印刷或类似用途的纸及纸 板，不含用机械或化学—机械方 法制得的纤维或所含前述纤维不 超过全部纤维重量的10％： / 其他	48	HS第48章	621				none	0.0	unmapped
48103100	牛皮纸及纸板，但书写、印刷或 类似用途的除外： 本体均匀漂白，所含用化学方法 制得的木纤维超过全部纤维重量 的95％，每平方米重量不超过150 克	牛皮纸及纸板，但书写、印刷或 类似用途的除外： 本体均匀漂白，所含用化学方法 制得的木纤维超过全部纤维重量 的95％，每平方米重量不超过150 克	481031	牛皮纸及纸板，但书写、印刷或 类似用途的除外： / 本体均匀漂白，所含用化学方法	48	HS第48章	621				none	0.0	unmapped
48103200	本体均匀漂白，所含用化学方法 制得的木纤维超过全部纤维重量 的95％，每平方米重量超过150 克	本体均匀漂白，所含用化学方法 制得的木纤维超过全部纤维重量 的95％，每平方米重量超过150 克	481032	牛皮纸及纸板，但书写、印刷或 类似用途的除外： / 本体均匀漂白，所含用化学方法	48	HS第48章	621				none	0.0	unmapped
48103900	其他	其他	481039	牛皮纸及纸板，但书写、印刷或 类似用途的除外： / 其他	48	HS第48章	621				none	0.0	unmapped
48109200	其他纸及纸板： 多层的	其他纸及纸板： 多层的	481092	其他纸及纸板： / 多层的	48	HS第48章	621				none	0.0	unmapped
48109900	其他	其他	481099	其他纸及纸板： / 其他	48	HS第48章	621				none	0.0	unmapped
48111000	焦油纸及纸板、沥青纸及纸板	焦油纸及纸板、沥青纸及纸板	481110	焦油纸及纸板、沥青纸及纸板	48	HS第48章	621				none	0.0	unmapped
48114100	胶粘纸及纸板： 自粘的	胶粘纸及纸板： 自粘的	481141	胶粘纸及纸板： / 自粘的	48	HS第48章	621				none	0.0	unmapped
48114900	其他	其他	481149	胶粘纸及纸板： / 其他	48	HS第48章	621				none	0.0	unmapped
48115110	用塑料（不包括粘合剂）涂布、 浸渍或覆盖的纸及纸板： --漂白的，每平方米重量超过150 克： 彩色相纸用双面涂塑纸	用塑料（不包括粘合剂）涂布、 浸渍或覆盖的纸及纸板： --漂白的，每平方米重量超过150 克： 彩色相纸用双面涂塑纸	481151	用塑料（不包括粘合剂）涂布、 浸渍或覆盖的纸及纸板： / 漂白的，每平方米重量超过150 克	48	HS第48章	621				none	0.0	unmapped
48115191	其他： 纸塑铝复合材料	其他： 纸塑铝复合材料	481151	用塑料（不包括粘合剂）涂布、 浸渍或覆盖的纸及纸板： / 漂白的，每平方米重量超过150 克	48	HS第48章	621				none	0.0	unmapped
48115199	其他： 其他	其他： 其他	481151	用塑料（不包括粘合剂）涂布、 浸渍或覆盖的纸及纸板： / 漂白的，每平方米重量超过150 克	48	HS第48章	621				none	0.0	unmapped
48115910	其他： 绝缘纸及纸板	其他： 绝缘纸及纸板	481159	用塑料（不包括粘合剂）涂布、 浸渍或覆盖的纸及纸板： / 其他	48	HS第48章	621				none	0.0	unmapped
48115991	其他： 镀铝的	其他： 镀铝的	481159	用塑料（不包括粘合剂）涂布、 浸渍或覆盖的纸及纸板： / 其他	48	HS第48章	621				none	0.0	unmapped
48115999	其他： 其他	其他： 其他	481159	用塑料（不包括粘合剂）涂布、 浸渍或覆盖的纸及纸板： / 其他	48	HS第48章	621				none	0.0	unmapped
48116010	绝缘纸及纸板	绝缘纸及纸板	481160	用蜡、石蜡、硬脂精、油或甘油 涂布、浸渍、覆盖的纸及纸板	48	HS第48章	622				none	0.0	unmapped
48116090	其他	其他	481160	用蜡、石蜡、硬脂精、油或甘油 涂布、浸渍、覆盖的纸及纸板	48	HS第48章	622				none	0.0	unmapped
48119000	其他纸、纸板、纤维素絮纸及纤 维素纤维网纸	其他纸、纸板、纤维素絮纸及纤 维素纤维网纸	481190	其他纸、纸板、纤维素絮纸及纤	48	HS第48章	622				none	0.0	unmapped
48120000	纸浆制的滤块、滤板及滤片	纸浆制的滤块、滤板及滤片	481200	纸浆制的滤块、滤板及滤片	48	HS第48章	622				none	0.0	unmapped
48131000	成小本或管状	成小本或管状	481310	成小本或管状	48	HS第48章	622				none	0.0	unmapped
48132000	宽度不超过5厘米成卷的	宽度不超过5厘米成卷的	481320	宽度不超过5厘米成卷的	48	HS第48章	622				none	0.0	unmapped
48139000	其他	其他	481390	其他	48	HS第48章	622				none	0.0	unmapped
48142000	用塑料涂面或盖面的壁纸及类 似品，起纹、压花、着色、印刷 图案或经其他装饰	用塑料涂面或盖面的壁纸及类 似品，起纹、压花、着色、印刷 图案或经其他装饰	481420	用塑料涂面或盖面的壁纸及类	48	HS第48章	622				none	0.0	unmapped
48149000	其他	其他	481490	其他	48	HS第48章	622				none	0.0	unmapped
48162000	自印复写纸	自印复写纸	481620	自印复写纸	48	HS第48章	622				none	0.0	unmapped
48169010	其他： 热敏转印纸	其他： 热敏转印纸	481690	其他	48	HS第48章	622				none	0.0	unmapped
48169090	其他	其他	481690	其他	48	HS第48章	622				none	0.0	unmapped
48171000	信封	信封	481710	信封	48	HS第48章	622				none	0.0	unmapped
48172000	封缄信片、素色明信片及通信卡 片	封缄信片、素色明信片及通信卡 片	481720	封缄信片、素色明信片及通信卡	48	HS第48章	622				none	0.0	unmapped
48173000	纸或纸板制的盒子、袋子及夹 子，内装各种纸制文具	纸或纸板制的盒子、袋子及夹 子，内装各种纸制文具	481730	纸或纸板制的盒子、袋子及夹	48	HS第48章	622				none	0.0	unmapped
48181000	卫生纸	卫生纸	481810	卫生纸	48	HS第48章	622				none	0.0	unmapped
48182000	纸手帕及纸面巾	纸手帕及纸面巾	481820	纸手帕及纸面巾	48	HS第48章	622				none	0.0	unmapped
48183000	纸台布及纸餐巾	纸台布及纸餐巾	481830	纸台布及纸餐巾	48	HS第48章	622				none	0.0	unmapped
48185000	衣服及衣着附件	衣服及衣着附件	481850	衣服及衣着附件	48	HS第48章	622				none	0.0	unmapped
48189000	其他	其他	481890	其他	48	HS第48章	622				none	0.0	unmapped
48191000	瓦楞纸或纸板制的箱、盒、匣	瓦楞纸或纸板制的箱、盒、匣	481910	瓦楞纸或纸板制的箱、盒、匣	48	HS第48章	623				none	0.0	unmapped
48192000	非瓦楞纸或纸板制的可折叠箱、 盒、匣	非瓦楞纸或纸板制的可折叠箱、 盒、匣	481920	非瓦楞纸或纸板制的可折叠箱、	48	HS第48章	623				none	0.0	unmapped
48193000	底宽40厘米及以上的纸袋	底宽40厘米及以上的纸袋	481930	底宽40厘米及以上的纸袋	48	HS第48章	623				none	0.0	unmapped
48194000	其他纸袋，包括锥形袋	其他纸袋，包括锥形袋	481940	其他纸袋，包括锥形袋	48	HS第48章	623				none	0.0	unmapped
48195000	其他包装容器，包括唱片套	其他包装容器，包括唱片套	481950	其他包装容器，包括唱片套	48	HS第48章	623				none	0.0	unmapped
48196000	办公室、商店及类似场所使用的 卷宗盒、信件盘、存储盒及类似 品	办公室、商店及类似场所使用的 卷宗盒、信件盘、存储盒及类似 品	481960	办公室、商店及类似场所使用的	48	HS第48章	623				none	0.0	unmapped
48201000	登记本、账本、笔记本、订货本、 收据本、信笺本、记事本、日记 本及类似品	登记本、账本、笔记本、订货本、 收据本、信笺本、记事本、日记 本及类似品	482010	登记本、账本、笔记本、订货本、	48	HS第48章	623				none	0.0	unmapped
48202000	练习本	练习本	482020	练习本	48	HS第48章	623				none	0.0	unmapped
48203000	活动封面（书籍封面除外）、文 件夹及卷宗皮	活动封面（书籍封面除外）、文 件夹及卷宗皮	482030	活动封面（书籍封面除外）、文	48	HS第48章	623				none	0.0	unmapped
48204000	多联商业表格纸、页间夹有复写 纸的本	多联商业表格纸、页间夹有复写 纸的本	482040	多联商业表格纸、页间夹有复写	48	HS第48章	623				none	0.0	unmapped
48205000	样品簿及粘贴簿	样品簿及粘贴簿	482050	样品簿及粘贴簿	48	HS第48章	623				none	0.0	unmapped
48209000	其他	其他	482090	其他	48	HS第48章	623				none	0.0	unmapped
48211000	印制	印制	482110	印制	48	HS第48章	623				none	0.0	unmapped
48219000	其他	其他	482190	其他	48	HS第48章	623				none	0.0	unmapped
48221000	纺织纱线用	纺织纱线用	482210	纺织纱线用	48	HS第48章	623				none	0.0	unmapped
48229000	其他	其他	482290	其他	48	HS第48章	623				none	0.0	unmapped
48232000	滤纸及纸板	滤纸及纸板	482320	滤纸及纸板	48	HS第48章	624				none	0.0	unmapped
48234000	已印制的自动记录器用打印纸 卷、纸张及纸盘	已印制的自动记录器用打印纸 卷、纸张及纸盘	482340	已印制的自动记录器用打印纸	48	HS第48章	624				none	0.0	unmapped
48236100	纸或纸板制的盘、碟、盆、杯及 类似品： 竹浆纸制	纸或纸板制的盘、碟、盆、杯及 类似品： 竹浆纸制	482361	纸或纸板制的盘、碟、盆、杯及 类似品： / 竹浆纸制	48	HS第48章	624				none	0.0	unmapped
48236910	其他： 非木植物浆制	其他： 非木植物浆制	482369	纸或纸板制的盘、碟、盆、杯及 类似品： / 其他	48	HS第48章	624				none	0.0	unmapped
48236990	其他	其他	482369	纸或纸板制的盘、碟、盆、杯及 类似品： / 其他	48	HS第48章	624				none	0.0	unmapped
48237000	压制或模制纸浆制品	压制或模制纸浆制品	482370	压制或模制纸浆制品	48	HS第48章	624				none	0.0	unmapped
48239010	其他： 以纸或纸板为底制成的铺地制 品	其他： 以纸或纸板为底制成的铺地制 品	482390	其他	48	HS第48章	624				none	0.0	unmapped
48239020	神纸及类似用品	神纸及类似用品	482390	其他	48	HS第48章	624				none	0.0	unmapped
48239030	纸扇	纸扇	482390	其他	48	HS第48章	624				none	0.0	unmapped
48239090	其他	其他	482390	其他	48	HS第48章	624				none	0.0	unmapped
49011000	单张的，不论是否折叠	单张的，不论是否折叠	490110	单张的，不论是否折叠	49	HS第49章	625				none	0.0	unmapped
49019100	其他： 字典或百科全书及其连续出版 的分册	其他： 字典或百科全书及其连续出版 的分册	490191	其他： / 字典或百科全书及其连续出版	49	HS第49章	625				none	0.0	unmapped
49019900	其他	其他	490199	其他： / 其他	49	HS第49章	625				none	0.0	unmapped
49021000	每周至少出版四次	每周至少出版四次	490210	每周至少出版四次	49	HS第49章	626				none	0.0	unmapped
49029000	其他	其他	490290	其他	49	HS第49章	626				none	0.0	unmapped
49030000	儿童图画书、绘画或涂色书	儿童图画书、绘画或涂色书	490300	儿童图画书、绘画或涂色书	49	HS第49章	626				none	0.0	unmapped
49040000	乐谱原稿或印本，不论是否装订 或印有插图	乐谱原稿或印本，不论是否装订 或印有插图	490400	乐谱原稿或印本，不论是否装订 或印有插图	49	HS第49章	626				none	0.0	unmapped
49052000	成册的	成册的	490520	成册的	49	HS第49章	626				none	0.0	unmapped
49059000	其他	其他	490590	其他	49	HS第49章	626				none	0.0	unmapped
49060000	手绘的建筑、工程、工业、商业、 地形或类似用途的设计图纸原 稿；手稿；用感光纸照相复印或 用复写纸眷写的上述物品复制件	手绘的建筑、工程、工业、商业、 地形或类似用途的设计图纸原 稿；手稿；用感光纸照相复印或 用复写纸眷写的上述物品复制件	490600	手绘的建筑、工程、工业、商业、 地形或类似用途的设计图纸原 稿；手稿；用感光纸照相复印或 用复写纸眷写的上述物品复制 件	49	HS第49章	626				none	0.0	unmapped
49070010	邮票	邮票	490700	在承认或将承认其面值的国家流 通或新发行并且未经使用的邮 票、印花税票及类似票证；印有 邮票或印花税票的纸品；钞票； 空白支票；股票、债券及类似所 有权凭证	49	HS第49章	627				none	0.0	unmapped
49070020	钞票	钞票	490700	在承认或将承认其面值的国家流 通或新发行并且未经使用的邮 票、印花税票及类似票证；印有 邮票或印花税票的纸品；钞票； 空白支票；股票、债券及类似所 有权凭证	49	HS第49章	627				none	0.0	unmapped
49070030	证券凭证	证券凭证	490700	在承认或将承认其面值的国家流 通或新发行并且未经使用的邮 票、印花税票及类似票证；印有 邮票或印花税票的纸品；钞票； 空白支票；股票、债券及类似所 有权凭证	49	HS第49章	627				none	0.0	unmapped
49070090	其他 给予存取、安装、复制或使用软 件(含游戏)、数据、互联网内容物 (含游戏内或应用程序内内容物)、 服务或电信服务(含移动服务)权 利的印刷品①	其他 给予存取、安装、复制或使用软 件(含游戏)、数据、互联网内容物 (含游戏内或应用程序内内容物)、 服务或电信服务(含移动服务)权 利的印刷品①	490700	在承认或将承认其面值的国家流 通或新发行并且未经使用的邮 票、印花税票及类似票证；印有 邮票或印花税票的纸品；钞票； 空白支票；股票、债券及类似所 有权凭证	49	HS第49章	627				none	0.0	unmapped
49081000	釉转印贴花纸（移画印花法用图 案纸）	釉转印贴花纸（移画印花法用图 案纸）	490810	釉转印贴花纸（移画印花法用图	49	HS第49章	627				none	0.0	unmapped
49089000	其他	其他	490890	其他	49	HS第49章	627				none	0.0	unmapped
49090010	印刷或有图画的明信片	印刷或有图画的明信片	490900	印刷或有图画的明信片；印有个 人问候、祝贺、通告的卡片，不 论是否有图画、带信封或饰边	49	HS第49章	627				none	0.0	unmapped
49090090	其他	其他	490900	印刷或有图画的明信片；印有个 人问候、祝贺、通告的卡片，不 论是否有图画、带信封或饰边	49	HS第49章	627				none	0.0	unmapped
49100000	印刷的各种日历，包括日历芯	印刷的各种日历，包括日历芯	491000	印刷的各种日历，包括日历芯： 扩围协议不影响一成员有关服务贸易市场准入的权利和义务,也不妨碍其监管服务市场。	49	HS第49章	628				none	0.0	unmapped
49111010	商业广告品、商品目录及类似印 刷品： 无商业价值的	商业广告品、商品目录及类似印 刷品： 无商业价值的	491110	商业广告品、商品目录及类似印 刷品	49	HS第49章	628				none	0.0	unmapped
49111090	其他	其他	491110	商业广告品、商品目录及类似印 刷品	49	HS第49章	628				none	0.0	unmapped
49119100	其他： 图片、设计图样及照片	其他： 图片、设计图样及照片	491191	其他： / 图片、设计图样及照片	49	HS第49章	628				none	0.0	unmapped
49119910	其他： 纸质的 给予存取、安装、复制或使用软 件(含游戏)、数据、互联网内容物 (含游戏内或应用程序内内容物)、 服务或电信服务(含移动服务)权 利的印刷品①	其他： 纸质的 给予存取、安装、复制或使用软 件(含游戏)、数据、互联网内容物 (含游戏内或应用程序内内容物)、 服务或电信服务(含移动服务)权 利的印刷品①	491199	其他	49	HS第49章	628				none	0.0	unmapped
49119990	其他 给予存取、安装、复制或使用软 件(含游戏)、数据、互联网内容物 (含游戏内或应用程序内内容物)、 服务或电信服务(含移动服务)权 利的印刷品② 扩围协议不影响一成员有关服务贸易市场准入的权利和义务,也不妨碍其监管服务市场。 扩围协议不影响一成员有关服务贸易市场准入的权利和义务,也不妨碍其监管服务市场。	其他 给予存取、安装、复制或使用软 件(含游戏)、数据、互联网内容物 (含游戏内或应用程序内内容物)、 服务或电信服务(含移动服务)权 利的印刷品② 扩围协议不影响一成员有关服务贸易市场准入的权利和义务,也不妨碍其监管服务市场。 扩围协议不影响一成员有关服务贸易市场准入的权利和义务,也不妨碍其监管服务市场。	491199	其他	49	HS第49章	628				none	0.0	unmapped
50010010	适于缫丝的桑蚕茧	适于缫丝的桑蚕茧	500100	适于缫丝的蚕茧	50	HS第50章	632				none	0.0	unmapped
50010090	其他	其他	500100	适于缫丝的蚕茧	50	HS第50章	632				none	0.0	unmapped
50020011	桑蚕丝： 厂丝	桑蚕丝： 厂丝	500200	生丝（未加捻）	50	HS第50章	632				none	0.0	unmapped
50020012	桑蚕丝： 土丝	桑蚕丝： 土丝	500200	生丝（未加捻）	50	HS第50章	632				none	0.0	unmapped
50020013	桑蚕丝： 双宫丝	桑蚕丝： 双宫丝	500200	生丝（未加捻）	50	HS第50章	633				none	0.0	unmapped
50020019	桑蚕丝： 其他	桑蚕丝： 其他	500200	生丝（未加捻）	50	HS第50章	633				none	0.0	unmapped
50020020	柞蚕丝	柞蚕丝	500200	生丝（未加捻）	50	HS第50章	633				none	0.0	unmapped
50020090	其他	其他	500200	生丝（未加捻）	50	HS第50章	633				none	0.0	unmapped
50030011	未梳： 下茧、茧衣、长吐、滞头	未梳： 下茧、茧衣、长吐、滞头	500300	废丝（包括不适于缫丝的蚕茧、 废纱及回收纤维）	50	HS第50章	633				none	0.0	unmapped
50030012	未梳： 回收纤维	未梳： 回收纤维	500300	废丝（包括不适于缫丝的蚕茧、 废纱及回收纤维）	50	HS第50章	633				none	0.0	unmapped
50030019	未梳： 其他	未梳： 其他	500300	废丝（包括不适于缫丝的蚕茧、 废纱及回收纤维）	50	HS第50章	634				none	0.0	unmapped
50030091	其他： 绵球	其他： 绵球	500300	废丝（包括不适于缫丝的蚕茧、 废纱及回收纤维）	50	HS第50章	634				none	0.0	unmapped
50030099	其他： 其他	其他： 其他	500300	废丝（包括不适于缫丝的蚕茧、 废纱及回收纤维）	50	HS第50章	634				none	0.0	unmapped
50040000	丝纱线（绢纺纱线除外），非供零 售用	丝纱线（绢纺纱线除外），非供零 售用	500400	丝纱线（绢纺纱线除外），非供零 售用	50	HS第50章	634				none	0.0	unmapped
50050010	细丝纱线	细丝纱线	500500	绢纺纱线，非供零售用	50	HS第50章	634				none	0.0	unmapped
50050090	其他	其他	500500	绢纺纱线，非供零售用	50	HS第50章	634				none	0.0	unmapped
50060000	丝纱线及绢纺纱线，供零售用； 蚕胶丝	丝纱线及绢纺纱线，供零售用； 蚕胶丝	500600	丝纱线及绢纺纱线，供零售用； 蚕胶丝	50	HS第50章	634				none	0.0	unmapped
50071010	未漂白（包括未练白或练白） 或漂白	未漂白（包括未练白或练白） 或漂白	500710	细丝机织物	50	HS第50章	635				none	0.0	unmapped
50071090	其他	其他	500710	细丝机织物	50	HS第50章	635				none	0.0	unmapped
50072011	其他机织物，按重量计丝或绢丝 （细丝除外）含量在85％及以上： ---桑蚕丝机织物： 未漂白（包括未练白或练白） 或漂白	其他机织物，按重量计丝或绢丝 （细丝除外）含量在85％及以上： ---桑蚕丝机织物： 未漂白（包括未练白或练白） 或漂白	500720	其他机织物，按重量计丝或绢丝 （细丝除外）含量在85％及以上	50	HS第50章	635				none	0.0	unmapped
50072019	桑蚕丝机织物： 其他	桑蚕丝机织物： 其他	500720	其他机织物，按重量计丝或绢丝 （细丝除外）含量在85％及以上	50	HS第50章	635				none	0.0	unmapped
50072021	柞蚕丝机织物： 未漂白（包括未练白或练白） 或漂白	柞蚕丝机织物： 未漂白（包括未练白或练白） 或漂白	500720	其他机织物，按重量计丝或绢丝 （细丝除外）含量在85％及以上	50	HS第50章	635				none	0.0	unmapped
50072029	柞蚕丝机织物： 其他	柞蚕丝机织物： 其他	500720	其他机织物，按重量计丝或绢丝 （细丝除外）含量在85％及以上	50	HS第50章	635				none	0.0	unmapped
50072031	绢丝机织物： 未漂白（包括未练白或练白） 或漂白	绢丝机织物： 未漂白（包括未练白或练白） 或漂白	500720	其他机织物，按重量计丝或绢丝 （细丝除外）含量在85％及以上	50	HS第50章	636				none	0.0	unmapped
50072039	绢丝机织物： 其他	绢丝机织物： 其他	500720	其他机织物，按重量计丝或绢丝 （细丝除外）含量在85％及以上	50	HS第50章	636				none	0.0	unmapped
50072090	其他	其他	500720	其他机织物，按重量计丝或绢丝 （细丝除外）含量在85％及以上	50	HS第50章	636				none	0.0	unmapped
50079010	其他机织物： 未漂白（包括未练白或练白） 或漂白	其他机织物： 未漂白（包括未练白或练白） 或漂白	500790	其他机织物	50	HS第50章	636				none	0.0	unmapped
50079090	其他	其他	500790	其他机织物	50	HS第50章	636				none	0.0	unmapped
51011100	含脂羊毛，包括剪前水洗毛： 剪羊毛	含脂羊毛，包括剪前水洗毛： 剪羊毛	510111	含脂羊毛，包括剪前水洗毛： / 剪羊毛	51	HS第51章	637				none	0.0	unmapped
51011900	其他	其他	510119	含脂羊毛，包括剪前水洗毛： / 其他	51	HS第51章	637				none	0.0	unmapped
51012100	脱脂羊毛，未碳化： 剪羊毛	脱脂羊毛，未碳化： 剪羊毛	510121	脱脂羊毛，未碳化： / 剪羊毛	51	HS第51章	637				none	0.0	unmapped
51012900	其他	其他	510129	脱脂羊毛，未碳化： / 其他	51	HS第51章	637				none	0.0	unmapped
51013000	碳化羊毛	碳化羊毛	510130	碳化羊毛	51	HS第51章	637				none	0.0	unmapped
51021100	细毛： 喀什米尔山羊的	细毛： 喀什米尔山羊的	510211	细毛： / 喀什米尔山羊的	51	HS第51章	637				none	0.0	unmapped
51021910	兔毛	兔毛	510219	细毛： / 其他	51	HS第51章	638				none	0.0	unmapped
51021920	其他山羊绒	其他山羊绒	510219	细毛： / 其他	51	HS第51章	638				none	0.0	unmapped
51021930	骆驼毛、骆驼绒	骆驼毛、骆驼绒	510219	细毛： / 其他	51	HS第51章	638				none	0.0	unmapped
51021990	其他	其他	510219	细毛： / 其他	51	HS第51章	638				none	0.0	unmapped
51022000	粗毛	粗毛	510220	粗毛	51	HS第51章	638				none	0.0	unmapped
51031010	羊毛或动物细毛的落毛： 羊毛落毛	羊毛或动物细毛的落毛： 羊毛落毛	510310	羊毛或动物细毛的落毛	51	HS第51章	638				none	0.0	unmapped
51031090	其他	其他	510310	羊毛或动物细毛的落毛	51	HS第51章	639				none	0.0	unmapped
51032010	羊毛或动物细毛的其他废料： 羊毛废料	羊毛或动物细毛的其他废料： 羊毛废料	510320	羊毛或动物细毛的其他废料	51	HS第51章	639				none	0.0	unmapped
51032090	其他	其他	510320	羊毛或动物细毛的其他废料	51	HS第51章	639				none	0.0	unmapped
51033000	动物粗毛废料	动物粗毛废料	510330	动物粗毛废料	51	HS第51章	639				none	0.0	unmapped
51040010	羊毛的回收纤维	羊毛的回收纤维	510400	羊毛或动物细毛或粗毛的回收纤 维	51	HS第51章	639				none	0.0	unmapped
51040090	其他	其他	510400	羊毛或动物细毛或粗毛的回收纤 维	51	HS第51章	639				none	0.0	unmapped
51051000	粗梳羊毛	粗梳羊毛	510510	粗梳羊毛	51	HS第51章	639				none	0.0	unmapped
51052100	精梳片毛	精梳片毛	510521	粗梳羊毛 / 精梳片毛	51	HS第51章	640				none	0.0	unmapped
51052900	其他	其他	510529	粗梳羊毛 / 其他	51	HS第51章	640				none	0.0	unmapped
51053100	已梳动物细毛： 喀什米尔山羊的	已梳动物细毛： 喀什米尔山羊的	510531	已梳动物细毛： / 喀什米尔山羊的	51	HS第51章	640				none	0.0	unmapped
51053910	其他： 兔毛	其他： 兔毛	510539	已梳动物细毛： / 其他	51	HS第51章	640				none	0.0	unmapped
51053921	其他山羊绒： 无毛山羊绒	其他山羊绒： 无毛山羊绒	510539	已梳动物细毛： / 其他	51	HS第51章	640				none	0.0	unmapped
51053929	其他山羊绒： 其他	其他山羊绒： 其他	510539	已梳动物细毛： / 其他	51	HS第51章	640				none	0.0	unmapped
51053990	其他	其他	510539	已梳动物细毛： / 其他	51	HS第51章	640				none	0.0	unmapped
51054000	已梳动物粗毛	已梳动物粗毛	510540	已梳动物粗毛	51	HS第51章	640				none	0.0	unmapped
51061000	按重量计羊毛含量在85％及以 上	按重量计羊毛含量在85％及以 上	510610	按重量计羊毛含量在85％及以	51	HS第51章	641				none	0.0	unmapped
51062000	按重量计羊毛含量在85％以下	按重量计羊毛含量在85％以下	510620	按重量计羊毛含量在85％以下	51	HS第51章	641				none	0.0	unmapped
51071000	按重量计羊毛含量在85％及以 上	按重量计羊毛含量在85％及以 上	510710	按重量计羊毛含量在85％及以	51	HS第51章	641				none	0.0	unmapped
51072000	按重量计羊毛含量在85％以下	按重量计羊毛含量在85％以下	510720	按重量计羊毛含量在85％以下	51	HS第51章	641				none	0.0	unmapped
51081011	粗梳： ---按重量计动物细毛含量在85％ 及以上的： 山羊绒的	粗梳： ---按重量计动物细毛含量在85％ 及以上的： 山羊绒的	510810	粗梳	51	HS第51章	641				none	0.0	unmapped
51081019	按重量计动物细毛含量在85％ 及以上的： 其他	按重量计动物细毛含量在85％ 及以上的： 其他	510810	粗梳	51	HS第51章	641				none	0.0	unmapped
51081090	其他	其他	510810	粗梳	51	HS第51章	641				none	0.0	unmapped
51082011	精梳： ---按重量计动物细毛含量在85％ 及以上的： 山羊绒的	精梳： ---按重量计动物细毛含量在85％ 及以上的： 山羊绒的	510820	精梳	51	HS第51章	641				none	0.0	unmapped
51082019	按重量计动物细毛含量在85％ 及以上的： 其他	按重量计动物细毛含量在85％ 及以上的： 其他	510820	精梳	51	HS第51章	642				none	0.0	unmapped
51082090	其他	其他	510820	精梳	51	HS第51章	642				none	0.0	unmapped
51091011	按重量计羊毛或动物细毛含量 在85％及以上： ---动物细毛的： 山羊绒的	按重量计羊毛或动物细毛含量 在85％及以上： ---动物细毛的： 山羊绒的	510910	按重量计羊毛或动物细毛含量 在85％及以上	51	HS第51章	642				none	0.0	unmapped
51091019	动物细毛的： 其他	动物细毛的： 其他	510910	按重量计羊毛或动物细毛含量 在85％及以上	51	HS第51章	642				none	0.0	unmapped
51091090	其他	其他	510910	按重量计羊毛或动物细毛含量 在85％及以上	51	HS第51章	642				none	0.0	unmapped
51099011	其他： ---动物细毛的： 山羊绒的	其他： ---动物细毛的： 山羊绒的	510990	其他	51	HS第51章	642				none	0.0	unmapped
51099019	动物细毛的： 其他	动物细毛的： 其他	510990	其他	51	HS第51章	642				none	0.0	unmapped
51099090	其他	其他	510990	其他	51	HS第51章	642				none	0.0	unmapped
51100000	动物粗毛或马毛的纱线（包括马 毛粗松螺旋花线），不论是否供零 售用	动物粗毛或马毛的纱线（包括马 毛粗松螺旋花线），不论是否供零 售用	511000	动物粗毛或马毛的纱线（包括马 毛粗松螺旋花线），不论是否供零 售用	51	HS第51章	643				none	0.0	unmapped
51111111	按重量计羊毛或动物细毛含量 在85％及以上： --每平方米重量不超过300克： ---动物细毛的： 山羊绒的	按重量计羊毛或动物细毛含量 在85％及以上： --每平方米重量不超过300克： ---动物细毛的： 山羊绒的	511111	按重量计羊毛或动物细毛含量 在85％及以上： / 每平方米重量不超过300克	51	HS第51章	643				none	0.0	unmapped
