type_id	top_group	material_family	standard_name	classification_key	definition	includes	excludes	governance_status	revision	source_hash	prompt_version	generator_model	reviewer_model	required_attribute_keys	sku_count	unsafe_reason
MT-C675EB1E21EE	定制加工件	设备定制配件	水泵防护罩	定制加工件|设备定制配件|水泵防护罩	水泵防护罩 的标准物料类型；分类层级为 定制加工件 / 设备定制配件。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	frozen	1	57e4ef9df2d3883d43d202e520bfe4059c732eeb8462804e61804f7d089208a4	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	size,material	1	
MT-12E10154C469	定制加工件	设备定制配件	注浆机活塞	定制加工件|设备定制配件|注浆机活塞	注浆机活塞 的标准物料类型；分类层级为 定制加工件 / 设备定制配件。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	frozen	1	8fd9d0870c04a587cbbda3e728e6bea429c22613bc2cb16f6f2eda6c556ec459	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	size,material,适用设备	1	
MT-BD1D69284539	定制加工件	设备定制配件	离心机滤网	定制加工件|设备定制配件|离心机滤网	离心机滤网 的标准物料类型；分类层级为 定制加工件 / 设备定制配件。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	frozen	1	756ef9836c695bf0e283254469f61f1528d05ad9c53ab6666f40ed4ddaf7c662	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	size,material	1	
MT-098B2E0E6B91	定制加工件	设备定制配件	离心机钢板	定制加工件|设备定制配件|离心机钢板	离心机钢板 的标准物料类型；分类层级为 定制加工件 / 设备定制配件。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	frozen	1	de77f092bfb84f5f2493ee1b7762ca3d1721bafc387fe8cf37683c97a834867f	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	size,material,适用设备	1	
MT-9671FD299064	定制加工件	设备定制配件	轴套	定制加工件|设备定制配件|轴套	轴套 的标准物料类型；分类层级为 定制加工件 / 设备定制配件。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	frozen	1	a9036c1e959212d8bab63f01f79d46a94ca934b6fd3d881842aeb9d1ad88f60f	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	specification,outer_diameter,inner_diameter,material	1	
MT-33188389F475	定制加工件	设备定制配件	钢套	定制加工件|设备定制配件|钢套	钢套 的标准物料类型；分类层级为 定制加工件 / 设备定制配件。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	frozen	1	d51927051af8c8da7ca523195fd58b6144c193a5b572faa3bf8f02465dcfa99c	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	specification,outer_diameter,inner_diameter,material,特征	1	
MT-53CE2AF97EEC	定制加工件	设备定制配件	长销	定制加工件|设备定制配件|长销	长销 的标准物料类型；分类层级为 定制加工件 / 设备定制配件。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	frozen	1	063861eef846c6967ba6d106cb2533748fbd0f765d8d88857793f703b2e41329	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	specification,length,diameter,material	1	
MT-82020791A30F	定制加工件	设备定制配件	隔环	定制加工件|设备定制配件|隔环	隔环 的标准物料类型；分类层级为 定制加工件 / 设备定制配件。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	frozen	1	15cde213acfc89f499a01b01bc63388ad4e520f45eaac518983bef1d2e213871	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	material,model	1	
MT-E593123E6C20	工具耗材	刀具耗材	丝锥	工具耗材|刀具耗材|丝锥	丝锥 的标准物料类型；分类层级为 工具耗材 / 刀具耗材。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	needs_review	1	7c9fc45de1a137a1fa27fe359476f6c2302fee2a53fc18fc3a5f6b09c7f5593a	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	specification,material,螺纹规格	1	
MT-945DCA07E830	工具耗材	刀具耗材	冲孔冲头	工具耗材|刀具耗材|冲孔冲头	冲孔冲头 的标准物料类型；分类层级为 工具耗材 / 刀具耗材。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	needs_review	1	fa58e24a8d772a6211bf25d925c3ed5cccc502400393fab4b2fda600af7fdf43	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	specification,length,diameter	2	
MT-A69EA365B93D	工具耗材	刀具耗材	尖凿	工具耗材|刀具耗材|尖凿	尖凿 的标准物料类型；分类层级为 工具耗材 / 刀具耗材。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	needs_review	1	34fa66ac89b487e1fec21bfbdab9d4f41e7e4e78c0fd8fccfc0477c97fd9055d	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	specification,接口	1	
MT-31F92AE4ED27	工具耗材	切磨耗材	切割片	工具耗材|切磨耗材|切割片	切割片 的标准物料类型；分类层级为 工具耗材 / 切磨耗材。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	frozen	1	cfdefb5d7b79321e3276499ad62a81c1d1adba2cbf4a0fd5095744ee3332cfe6	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	specification,thickness,diameter,material,brand,孔径	3	
MT-3E9E24520FDB	工具耗材	切磨耗材	百叶轮	工具耗材|切磨耗材|百叶轮	百叶轮 的标准物料类型；分类层级为 工具耗材 / 切磨耗材。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	frozen	1	8efec5441ac9a1d13046653f71e0661d0506ddb4d802253da00d250878993aae	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	outer_diameter,孔径,粒度	1	
MT-E3B55D013C78	工具耗材	切磨耗材	磨光片	工具耗材|切磨耗材|磨光片	磨光片 的标准物料类型；分类层级为 工具耗材 / 切磨耗材。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	frozen	1	2c181ce1154812e6cd8271027159fce63d11bfec08a87c0063c285a06bb8da0e	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	specification,thickness,diameter,material,孔径,粒度	1	
MT-BC5C5FBC7844	工具耗材	切磨耗材	金刚磨片	工具耗材|切磨耗材|金刚磨片	金刚磨片 的标准物料类型；分类层级为 工具耗材 / 切磨耗材。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	frozen	1	b2bf408ee8865feb9b81e17271e66986777c3a52f53815f8b7affcf64c6ca8ac	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	specification,outer_diameter,孔径,粒度	1	
MT-44068827DA43	工具耗材	切磨耗材	钢丝轮	工具耗材|切磨耗材|钢丝轮	钢丝轮 的标准物料类型；分类层级为 工具耗材 / 切磨耗材。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	frozen	1	6981351d95458a566031e07a4c9d83a28921f5317de42d7b854bf2eb8834e212	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	specification,outer_diameter,孔径	1	
MT-537E258597B4	工具耗材	刷具附件	刷具伸缩杆	工具耗材|刷具附件|刷具伸缩杆	刷具伸缩杆 的标准物料类型；分类层级为 工具耗材 / 刷具附件。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	needs_review	1	53ec8f62f04c270b36e56be84d32d718e6322c49c7d0a216ccab7c8fb296ac49	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	length,适配工具	2	
MT-C8032A17887D	工具耗材	刷具附件	滚筒柄	工具耗材|刷具附件|滚筒柄	滚筒柄 的标准物料类型；分类层级为 工具耗材 / 刷具附件。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	needs_review	1	d6949c045c0b5fb2c8d2f5bfd5473b9f02d44f019bcaa12f67f7a83cf32797ae	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	specification,length,接口	1	
MT-8302A8ECED93	工具耗材	刷涂耗材	毛刷	工具耗材|刷涂耗材|毛刷	毛刷 的标准物料类型；分类层级为 工具耗材 / 刷涂耗材。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	frozen	1	4f331110503b9c97bf00917b99f708e9ff6ec92a794e3b6053002f98f2d2e602	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	specification,material	7	
MT-339EE2E959F2	工具耗材	刷涂耗材	滚筒刷	工具耗材|刷涂耗材|滚筒刷	滚筒刷 的标准物料类型；分类层级为 工具耗材 / 刷涂耗材。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	frozen	1	1a67c7cb0d71cbb67aee897b11bd749278310bd4e4f3be49d6e2b224b985f3a9	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	specification,滚刷宽度,类型	10	
MT-306134EA6A0E	工具耗材	刷涂耗材	钢丝刷	工具耗材|刷涂耗材|钢丝刷	钢丝刷 的标准物料类型；分类层级为 工具耗材 / 刷涂耗材。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	frozen	1	c68ccd42ba0f53458acc3db52e02e176cc420efacd22de4194515790d5b9e510	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	specification,形状,柄材质	3	
MT-B695B903DF86	工具耗材	开孔器	宝塔钻头开孔器	工具耗材|开孔器|宝塔钻头开孔器	宝塔钻头开孔器 的标准物料类型；分类层级为 工具耗材 / 开孔器。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	frozen	1	62dded257bebe5c163ad54658edc1ea0d69af244585a5842e91f92149ecf09be	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	specification,规格范围	1	
MT-C501F6C3D521	工具耗材	砂纸/磨料	石笔	工具耗材|砂纸/磨料|石笔	石笔 的标准物料类型；分类层级为 工具耗材 / 砂纸/磨料。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	frozen	1	39602f0f7e7f5874399efba371d020d2407e89f029beebe6ce4aba3db7d44a15	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	package_specification,包装数量	2	
MT-E7096BEC17A4	工具耗材	砂纸/磨料	砂纸	工具耗材|砂纸/磨料|砂纸	砂纸 的标准物料类型；分类层级为 工具耗材 / 砂纸/磨料。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	frozen	1	8006dce2e895078ed9111586159eed833bfef0360f5a40153903ae433932279f	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	粒度	3	
MT-A38A73F25542	工具耗材	钻头	二坑三槽钻头	工具耗材|钻头|二坑三槽钻头	二坑三槽钻头 的标准物料类型；分类层级为 工具耗材 / 钻头。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	frozen	1	b6d248885cde039eb1374b76bbe455e92ad2856f40a12808daeccc81c400545b	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	length,diameter,material,brand,柄型	2	
