source_sheet,source_row,raw_material_name,raw_spec,unit,supplier,purchase_date,quantity,unit_price,amount,remark,raw_row_json
Sheet1,1961,24防松螺母,24防松螺母,个,,2024-10-17T00:00:00,24,,,,"{""日期"": ""2024-10-17T00:00:00"", ""商品名称及规格"": ""24防松螺母"", ""单位"": ""个"", ""数量"": 24}"
Sheet1,1962,道达尔46#机油20升,道达尔46#机油20升,桶,,2024-10-18T00:00:00,2,,,,"{""日期"": ""2024-10-18T00:00:00"", ""商品名称及规格"": ""道达尔46#机油20升"", ""单位"": ""桶"", ""数量"": 2}"
Sheet1,1963,橡皮锤,橡皮锤,个,,2024-10-18T00:00:00,3,,,,"{""日期"": ""2024-10-18T00:00:00"", ""商品名称及规格"": ""橡皮锤"", ""单位"": ""个"", ""数量"": 3}"
Sheet1,1964,加工219焊接卡箍,加工219焊接卡箍,个,,2024-10-18T00:00:00,10,,,,"{""日期"": ""2024-10-18T00:00:00"", ""商品名称及规格"": ""加工219焊接卡箍"", ""单位"": ""个"", ""数量"": 10}"
Sheet1,1965,76*4高压油管,76*4高压油管,米,,2024-10-18T00:00:00,60,,,,"{""日期"": ""2024-10-18T00:00:00"", ""商品名称及规格"": ""76*4高压油管"", ""单位"": ""米"", ""数量"": 60}"
Sheet1,1966,51*4高压油管,51*4高压油管,.米,,2024-10-18T00:00:00,60,,,,"{""日期"": ""2024-10-18T00:00:00"", ""商品名称及规格"": ""51*4高压油管"", ""单位"": "".米"", ""数量"": 60}"
Sheet1,1967,得力黑美工刀,得力黑美工刀,个,,2024-10-18T00:00:00,10,,,,"{""日期"": ""2024-10-18T00:00:00"", ""商品名称及规格"": ""得力黑美工刀"", ""单位"": ""个"", ""数量"": 10}"
Sheet1,1968,美工刀片,美工刀片,合,,2024-10-18T00:00:00,20,,,,"{""日期"": ""2024-10-18T00:00:00"", ""商品名称及规格"": ""美工刀片"", ""单位"": ""合"", ""数量"": 20}"
Sheet1,1969,回力加厚雨鞋,回力加厚雨鞋,双,,2024-10-18T00:00:00,30,,,,"{""日期"": ""2024-10-18T00:00:00"", ""商品名称及规格"": ""回力加厚雨鞋"", ""单位"": ""双"", ""数量"": 30}"
Sheet1,1970,大塑料箱75,大塑料箱75,个,,2024-10-18T00:00:00,1,,,,"{""日期"": ""2024-10-18T00:00:00"", ""商品名称及规格"": ""大塑料箱75"", ""单位"": ""个"", ""数量"": 1}"
Sheet1,1971,加工34*60法兰大小头,加工34*60法兰大小头,套,,2024-10-18T00:00:00,2,,,,"{""日期"": ""2024-10-18T00:00:00"", ""商品名称及规格"": ""加工34*60法兰大小头"", ""单位"": ""套"", ""数量"": 2}"
Sheet1,1972,钢丝刷,钢丝刷,个,,2024-10-18T00:00:00,10,,,,"{""日期"": ""2024-10-18T00:00:00"", ""商品名称及规格"": ""钢丝刷"", ""单位"": ""个"", ""数量"": 10}"
Sheet1,1973,加重400开口16寸台钳,加重400开口16寸台钳,台,,2024-10-18T00:00:00,1,,,,"{""日期"": ""2024-10-18T00:00:00"", ""商品名称及规格"": ""加重400开口16寸台钳"", ""单位"": ""台"", ""数量"": 1}"
Sheet1,1974,M20*30螺丝,M20*30螺丝,个,,2024-10-18T00:00:00,20,,,,"{""日期"": ""2024-10-18T00:00:00"", ""商品名称及规格"": ""M20*30螺丝"", ""单位"": ""个"", ""数量"": 20}"
Sheet1,1975,M20*35螺丝,M20*35螺丝,个,,2024-10-18T00:00:00,20,,,,"{""日期"": ""2024-10-18T00:00:00"", ""商品名称及规格"": ""M20*35螺丝"", ""单位"": ""个"", ""数量"": 20}"
Sheet1,1976,M20*130螺丝,M20*130螺丝,个,,2024-10-18T00:00:00,100,,,,"{""日期"": ""2024-10-18T00:00:00"", ""商品名称及规格"": ""M20*130螺丝"", ""单位"": ""个"", ""数量"": 100}"
Sheet1,1977,M20螺母,M20螺母,个,,2024-10-18T00:00:00,140,,,,"{""日期"": ""2024-10-18T00:00:00"", ""商品名称及规格"": ""M20螺母"", ""单位"": ""个"", ""数量"": 140}"
Sheet1,1978,M20平弹垫,M20平弹垫,个,,2024-10-18T00:00:00,280,,,,"{""日期"": ""2024-10-18T00:00:00"", ""商品名称及规格"": ""M20平弹垫"", ""单位"": ""个"", ""数量"": 280}"
Sheet1,1979,1.5-10世达内六角扳手,1.5-10世达内六角扳手,套,,2024-10-18T00:00:00,2,,,,"{""日期"": ""2024-10-18T00:00:00"", ""商品名称及规格"": ""1.5-10世达内六角扳手"", ""单位"": ""套"", ""数量"": 2}"
Sheet1,1980,8-24世达开口梅花扳手,8-24世达开口梅花扳手,套,,2024-10-18T00:00:00,1,,,,"{""日期"": ""2024-10-18T00:00:00"", ""商品名称及规格"": ""8-24世达开口梅花扳手"", ""单位"": ""套"", ""数量"": 1}"
Sheet1,1981,正泰线圈,正泰线圈,个,,2024-10-18T00:00:00,1,,,,"{""日期"": ""2024-10-18T00:00:00"", ""商品名称及规格"": ""正泰线圈"", ""单位"": ""个"", ""数量"": 1}"
Sheet1,1982,20T鸭嘴万能吊具,20T鸭嘴万能吊具,个,,2024-10-18T00:00:00,2,,,,"{""日期"": ""2024-10-18T00:00:00"", ""商品名称及规格"": ""20T鸭嘴万能吊具"", ""单位"": ""个"", ""数量"": 2}"
Sheet1,1983,进口TIMKEN-J90354轴承,进口TIMKEN-J90354轴承,个,,2024-10-18T00:00:00,2,,,,"{""日期"": ""2024-10-18T00:00:00"", ""商品名称及规格"": ""进口TIMKEN-J90354轴承"", ""单位"": ""个"", ""数量"": 2}"
Sheet1,1984,加工轴套,加工轴套,个,,2024-10-18T00:00:00,4,,,,"{""日期"": ""2024-10-18T00:00:00"", ""商品名称及规格"": ""加工轴套"", ""单位"": ""个"", ""数量"": 4}"
Sheet1,1985,380V*1810交流接触器,380V*1810交流接触器,个,,2024-10-18T00:00:00,2,,,,"{""日期"": ""2024-10-18T00:00:00"", ""商品名称及规格"": ""380V*1810交流接触器"", ""单位"": ""个"", ""数量"": 2}"
Sheet1,1986,380V*3千瓦管道增压泵,380V*3千瓦管道增压泵,个,,2024-10-18T00:00:00,2,,,,"{""日期"": ""2024-10-18T00:00:00"", ""商品名称及规格"": ""380V*3千瓦管道增压泵"", ""单位"": ""个"", ""数量"": 2}"
Sheet1,1987,380V*1.5千瓦管道增压泵,380V*1.5千瓦管道增压泵,个,,2024-10-18T00:00:00,2,,,,"{""日期"": ""2024-10-18T00:00:00"", ""商品名称及规格"": ""380V*1.5千瓦管道增压泵"", ""单位"": ""个"", ""数量"": 2}"
Sheet1,1988,全自动变频自吸泵1.5千瓦,全自动变频自吸泵1.5千瓦,个,,2024-10-18T00:00:00,2,,,,"{""日期"": ""2024-10-18T00:00:00"", ""商品名称及规格"": ""全自动变频自吸泵1.5千瓦"", ""单位"": ""个"", ""数量"": 2}"
Sheet1,1989,维修锂电钻,维修锂电钻,个,,2024-10-18T00:00:00,1,,,,"{""日期"": ""2024-10-18T00:00:00"", ""商品名称及规格"": ""维修锂电钻"", ""单位"": ""个"", ""数量"": 1}"
Sheet1,1990,维修二保焊机,维修二保焊机,个,,2024-10-18T00:00:00,1,,,,"{""日期"": ""2024-10-18T00:00:00"", ""商品名称及规格"": ""维修二保焊机"", ""单位"": ""个"", ""数量"": 1}"
Sheet1,1991,电镐碳刷,电镐碳刷,付,,2024-10-19T00:00:00,5,,,,"{""日期"": ""2024-10-19T00:00:00"", ""商品名称及规格"": ""电镐碳刷"", ""单位"": ""付"", ""数量"": 5}"
Sheet1,1992,记号笔,记号笔,支,,2024-10-19T00:00:00,40,,,,"{""日期"": ""2024-10-19T00:00:00"", ""商品名称及规格"": ""记号笔"", ""单位"": ""支"", ""数量"": 40}"
Sheet1,1993,自攻螺丝大盒,自攻螺丝大盒,合,,2024-10-19T00:00:00,1,,,,"{""日期"": ""2024-10-19T00:00:00"", ""商品名称及规格"": ""自攻螺丝大盒"", ""单位"": ""合"", ""数量"": 1}"
Sheet1,1994,2.44*1.22*15模板,2.44*1.22*15模板,张,,2024-10-19T00:00:00,30,,,,"{""日期"": ""2024-10-19T00:00:00"", ""商品名称及规格"": ""2.44*1.22*15模板"", ""单位"": ""张"", ""数量"": 30}"
Sheet1,1995,管片密封胶水,管片密封胶水,桶,,2024-10-19T00:00:00,10,,,,"{""日期"": ""2024-10-19T00:00:00"", ""商品名称及规格"": ""管片密封胶水"", ""单位"": ""桶"", ""数量"": 10}"
Sheet1,1996,厚泡沫双面胶,厚泡沫双面胶,卷,,2024-10-19T00:00:00,10,,,,"{""日期"": ""2024-10-19T00:00:00"", ""商品名称及规格"": ""厚泡沫双面胶"", ""单位"": ""卷"", ""数量"": 10}"
Sheet1,1997,正泰热继电器,正泰热继电器,个,,2024-10-19T00:00:00,3,,,,"{""日期"": ""2024-10-19T00:00:00"", ""商品名称及规格"": ""正泰热继电器"", ""单位"": ""个"", ""数量"": 3}"
Sheet1,1998,DN50国标减压阀,DN50国标减压阀,个,,2024-10-19T00:00:00,2,,,,"{""日期"": ""2024-10-19T00:00:00"", ""商品名称及规格"": ""DN50国标减压阀"", ""单位"": ""个"", ""数量"": 2}"
Sheet1,1999,东城螺丝,东城螺丝,个,,2024-10-19T00:00:00,3,,,,"{""日期"": ""2024-10-19T00:00:00"", ""商品名称及规格"": ""东城螺丝"", ""单位"": ""个"", ""数量"": 3}"
Sheet1,2000,扫把,扫把,个,,2024-10-19T00:00:00,3,,,,"{""日期"": ""2024-10-19T00:00:00"", ""商品名称及规格"": ""扫把"", ""单位"": ""个"", ""数量"": 3}"
Sheet1,2001,扫斗,扫斗,个,,2024-10-19T00:00:00,3,,,,"{""日期"": ""2024-10-19T00:00:00"", ""商品名称及规格"": ""扫斗"", ""单位"": ""个"", ""数量"": 3}"
Sheet1,2002,不锈钢抹刀,不锈钢抹刀,个,,2024-10-19T00:00:00,10,,,,"{""日期"": ""2024-10-19T00:00:00"", ""商品名称及规格"": ""不锈钢抹刀"", ""单位"": ""个"", ""数量"": 10}"
Sheet1,2003,加厚氧气车,加厚氧气车,个,,2024-10-19T00:00:00,1,,,,"{""日期"": ""2024-10-19T00:00:00"", ""商品名称及规格"": ""加厚氧气车"", ""单位"": ""个"", ""数量"": 1}"
Sheet1,2004,加厚乙炔车,加厚乙炔车,个,,2024-10-19T00:00:00,1,,,,"{""日期"": ""2024-10-19T00:00:00"", ""商品名称及规格"": ""加厚乙炔车"", ""单位"": ""个"", ""数量"": 1}"
Sheet1,2005,白色记号笔,白色记号笔,个,,2024-10-19T00:00:00,20,,,,"{""日期"": ""2024-10-19T00:00:00"", ""商品名称及规格"": ""白色记号笔"", ""单位"": ""个"", ""数量"": 20}"
Sheet1,2006,铜锁,铜锁,把,,2024-10-20T00:00:00,5,,,,"{""日期"": ""2024-10-20T00:00:00"", ""商品名称及规格"": ""铜锁"", ""单位"": ""把"", ""数量"": 5}"
Sheet1,2007,DN150橡胶自动流量计,DN150橡胶自动流量计,台,,2024-10-20T00:00:00,3,,,,"{""日期"": ""2024-10-20T00:00:00"", ""商品名称及规格"": ""DN150橡胶自动流量计"", ""单位"": ""台"", ""数量"": 3}"
Sheet1,2008,14梅花双用扳手,14梅花双用扳手,个,,2024-10-20T00:00:00,5,,,,"{""日期"": ""2024-10-20T00:00:00"", ""商品名称及规格"": ""14梅花双用扳手"", ""单位"": ""个"", ""数量"": 5}"
Sheet1,2009,加厚2.5米铝合金梯子,加厚2.5米铝合金梯子,台,,2024-10-20T00:00:00,2,,,,"{""日期"": ""2024-10-20T00:00:00"", ""商品名称及规格"": ""加厚2.5米铝合金梯子"", ""单位"": ""台"", ""数量"": 2}"
Sheet1,2010,M10*55镀锌螺丝,M10*55镀锌螺丝,套,,2024-10-20T00:00:00,100,,,,"{""日期"": ""2024-10-20T00:00:00"", ""商品名称及规格"": ""M10*55镀锌螺丝"", ""单位"": ""套"", ""数量"": 100}"
Sheet1,2011,L不锈钢角码,L不锈钢角码,个,,2024-10-20T00:00:00,30,,,,"{""日期"": ""2024-10-20T00:00:00"", ""商品名称及规格"": ""L不锈钢角码"", ""单位"": ""个"", ""数量"": 30}"
Sheet1,2012,定做窗户,定做窗户,个,,2024-10-20T00:00:00,1,,,,"{""日期"": ""2024-10-20T00:00:00"", ""商品名称及规格"": ""定做窗户"", ""单位"": ""个"", ""数量"": 1}"
Sheet1,2013,304不锈钢螺丝,304不锈钢螺丝,盒,,2024-10-20T00:00:00,2,,,,"{""日期"": ""2024-10-20T00:00:00"", ""商品名称及规格"": ""304不锈钢螺丝"", ""单位"": ""盒"", ""数量"": 2}"
Sheet1,2014,拖把,拖把,个,,2024-10-20T00:00:00,2,,,,"{""日期"": ""2024-10-20T00:00:00"", ""商品名称及规格"": ""拖把"", ""单位"": ""个"", ""数量"": 2}"
Sheet1,2015,派克大0型圈,派克大0型圈,条,,2024-10-20T00:00:00,5,,,,"{""日期"": ""2024-10-20T00:00:00"", ""商品名称及规格"": ""派克大0型圈"", ""单位"": ""条"", ""数量"": 5}"
Sheet1,2016,垃圾袋,垃圾袋,个,,2024-10-21T00:00:00,300,,,,"{""日期"": ""2024-10-21T00:00:00"", ""商品名称及规格"": ""垃圾袋"", ""单位"": ""个"", ""数量"": 300}"
Sheet1,2017,2.44*1.22*1.5黑模板,2.44*1.22*1.5黑模板,块,,2024-10-21T00:00:00,5,,,,"{""日期"": ""2024-10-21T00:00:00"", ""商品名称及规格"": ""2.44*1.22*1.5黑模板"", ""单位"": ""块"", ""数量"": 5}"
Sheet1,2018,DN200公元PPR管,DN200公元PPR管,米,,2024-10-21T00:00:00,52,,,,"{""日期"": ""2024-10-21T00:00:00"", ""商品名称及规格"": ""DN200公元PPR管"", ""单位"": ""米"", ""数量"": 52}"
Sheet1,2019,混凝土试模,混凝土试模,个,,2024-10-21T00:00:00,9,,,,"{""日期"": ""2024-10-21T00:00:00"", ""商品名称及规格"": ""混凝土试模"", ""单位"": ""个"", ""数量"": 9}"
Sheet1,2020,救生衣,救生衣,件,,2024-10-22T00:00:00,10,,,,"{""日期"": ""2024-10-22T00:00:00"", ""商品名称及规格"": ""救生衣"", ""单位"": ""件"", ""数量"": 10}"
Sheet1,2021,50机械密封,50机械密封,套,,2024-10-22T00:00:00,4,,,,"{""日期"": ""2024-10-22T00:00:00"", ""商品名称及规格"": ""50机械密封"", ""单位"": ""套"", ""数量"": 4}"
Sheet1,2022,美工刀,美工刀,个,,2024-10-22T00:00:00,10,,,,"{""日期"": ""2024-10-22T00:00:00"", ""商品名称及规格"": ""美工刀"", ""单位"": ""个"", ""数量"": 10}"
Sheet1,2023,DM40防锈润滑剂,DM40防锈润滑剂,支,,2024-10-22T00:00:00,24,,,,"{""日期"": ""2024-10-22T00:00:00"", ""商品名称及规格"": ""DM40防锈润滑剂"", ""单位"": ""支"", ""数量"": 24}"
Sheet1,2024,3*2.5+1起帆电缆线,3*2.5+1起帆电缆线,米,,2024-10-22T00:00:00,200,,,,"{""日期"": ""2024-10-22T00:00:00"", ""商品名称及规格"": ""3*2.5+1起帆电缆线"", ""单位"": ""米"", ""数量"": 200}"
Sheet1,2025,3*2.5起帆电缆线,3*2.5起帆电缆线,米,,2024-10-22T00:00:00,200,,,,"{""日期"": ""2024-10-22T00:00:00"", ""商品名称及规格"": ""3*2.5起帆电缆线"", ""单位"": ""米"", ""数量"": 200}"
Sheet1,2026,3*1.5起帆电缆线,3*1.5起帆电缆线,米,,2024-10-22T00:00:00,100,,,,"{""日期"": ""2024-10-22T00:00:00"", ""商品名称及规格"": ""3*1.5起帆电缆线"", ""单位"": ""米"", ""数量"": 100}"
Sheet1,2027,大气动扳手维修,大气动扳手维修,台,,2024-10-22T00:00:00,3,,,,"{""日期"": ""2024-10-22T00:00:00"", ""商品名称及规格"": ""大气动扳手维修"", ""单位"": ""台"", ""数量"": 3}"
Sheet1,2028,加工大螺丝,加工大螺丝,个,,2024-10-22T00:00:00,18,,,,"{""日期"": ""2024-10-22T00:00:00"", ""商品名称及规格"": ""加工大螺丝"", ""单位"": ""个"", ""数量"": 18}"
Sheet1,2029,40*2重型0型卡,40*2重型0型卡,个,,2024-10-22T00:00:00,150,,,,"{""日期"": ""2024-10-22T00:00:00"", ""商品名称及规格"": ""40*2重型0型卡"", ""单位"": ""个"", ""数量"": 150}"
Sheet1,2030,定做4米加厚铝合金梯子,定做4米加厚铝合金梯子,个,,2024-10-22T00:00:00,2,,,,"{""日期"": ""2024-10-22T00:00:00"", ""商品名称及规格"": ""定做4米加厚铝合金梯子"", ""单位"": ""个"", ""数量"": 2}"
Sheet1,2031,焊接面罩,焊接面罩,个,,2024-10-22T00:00:00,5,,,,"{""日期"": ""2024-10-22T00:00:00"", ""商品名称及规格"": ""焊接面罩"", ""单位"": ""个"", ""数量"": 5}"
Sheet1,2032,氧气,氧气,瓶,,2024-10-22T00:00:00,5,,,,"{""日期"": ""2024-10-22T00:00:00"", ""商品名称及规格"": ""氧气"", ""单位"": ""瓶"", ""数量"": 5}"
Sheet1,2033,乙炔,乙炔,瓶,,2024-10-22T00:00:00,5,,,,"{""日期"": ""2024-10-22T00:00:00"", ""商品名称及规格"": ""乙炔"", ""单位"": ""瓶"", ""数量"": 5}"
Sheet1,2034,加工离心机钢板,加工离心机钢板,个,,2024-10-23T00:00:00,240,,,,"{""日期"": ""2024-10-23T00:00:00"", ""商品名称及规格"": ""加工离心机钢板"", ""单位"": ""个"", ""数量"": 240}"
Sheet1,2035,M27*100螺丝,M27*100螺丝,个,,2024-10-23T00:00:00,120,,,,"{""日期"": ""2024-10-23T00:00:00"", ""商品名称及规格"": ""M27*100螺丝"", ""单位"": ""个"", ""数量"": 120}"
Sheet1,2036,m27平弹垫,m27平弹垫,个,,2024-10-23T00:00:00,240,,,,"{""日期"": ""2024-10-23T00:00:00"", ""商品名称及规格"": ""m27平弹垫"", ""单位"": ""个"", ""数量"": 240}"
Sheet1,2037,m27螺母,m27螺母,个,,2024-10-23T00:00:00,120,,,,"{""日期"": ""2024-10-23T00:00:00"", ""商品名称及规格"": ""m27螺母"", ""单位"": ""个"", ""数量"": 120}"
Sheet1,2038,6cm梅花垫块,6cm梅花垫块,个,,2024-10-23T00:00:00,510,,,,"{""日期"": ""2024-10-23T00:00:00"", ""商品名称及规格"": ""6cm梅花垫块"", ""单位"": ""个"", ""数量"": 510}"
Sheet1,2039,白色记号笔,白色记号笔,个,,2024-10-23T00:00:00,20,,,,"{""日期"": ""2024-10-23T00:00:00"", ""商品名称及规格"": ""白色记号笔"", ""单位"": ""个"", ""数量"": 20}"
Sheet1,2040,2.44*1.22*1.5厚模板,2.44*1.22*1.5厚模板,张,,2024-10-23T00:00:00,10,,,,"{""日期"": ""2024-10-23T00:00:00"", ""商品名称及规格"": ""2.44*1.22*1.5厚模板"", ""单位"": ""张"", ""数量"": 10}"
Sheet1,2041,22钢筋接驳器,22钢筋接驳器,个,,2024-10-23T00:00:00,700,,,,"{""日期"": ""2024-10-23T00:00:00"", ""商品名称及规格"": ""22钢筋接驳器"", ""单位"": ""个"", ""数量"": 700}"
Sheet1,2042,1寸气动扳手,1寸气动扳手,个,,2024-10-23T00:00:00,1,,,,"{""日期"": ""2024-10-23T00:00:00"", ""商品名称及规格"": ""1寸气动扳手"", ""单位"": ""个"", ""数量"": 1}"
Sheet1,2043,TPC1570一体式触摸屏,TPC1570一体式触摸屏,台,,2024-10-23T00:00:00,2,,,,"{""日期"": ""2024-10-23T00:00:00"", ""商品名称及规格"": ""TPC1570一体式触摸屏"", ""单位"": ""台"", ""数量"": 2}"
Sheet1,2044,10*50cm尼龙扎带,10*50cm尼龙扎带,包,,2024-10-24T00:00:00,10,,,,"{""日期"": ""2024-10-24T00:00:00"", ""商品名称及规格"": ""10*50cm尼龙扎带"", ""单位"": ""包"", ""数量"": 10}"
Sheet1,2045,10*40cm尼龙扎带,10*40cm尼龙扎带,包,,2024-10-24T00:00:00,10,,,,"{""日期"": ""2024-10-24T00:00:00"", ""商品名称及规格"": ""10*40cm尼龙扎带"", ""单位"": ""包"", ""数量"": 10}"
Sheet1,2046,10*30cm尼龙扎带,10*30cm尼龙扎带,包,,2024-10-24T00:00:00,10,,,,"{""日期"": ""2024-10-24T00:00:00"", ""商品名称及规格"": ""10*30cm尼龙扎带"", ""单位"": ""包"", ""数量"": 10}"
Sheet1,2047,回力雨鞋,回力雨鞋,双,,2024-10-24T00:00:00,15,,,,"{""日期"": ""2024-10-24T00:00:00"", ""商品名称及规格"": ""回力雨鞋"", ""单位"": ""双"", ""数量"": 15}"
Sheet1,2048,编织袋,编织袋,个,,2024-10-24T00:00:00,300,,,,"{""日期"": ""2024-10-24T00:00:00"", ""商品名称及规格"": ""编织袋"", ""单位"": ""个"", ""数量"": 300}"
Sheet1,2049,羊镐柄,羊镐柄,支,,2024-10-24T00:00:00,5,,,,"{""日期"": ""2024-10-24T00:00:00"", ""商品名称及规格"": ""羊镐柄"", ""单位"": ""支"", ""数量"": 5}"
Sheet1,2050,铁锹柄,铁锹柄,支,,2024-10-24T00:00:00,10,,,,"{""日期"": ""2024-10-24T00:00:00"", ""商品名称及规格"": ""铁锹柄"", ""单位"": ""支"", ""数量"": 10}"
Sheet1,2051,铁锹,铁锹,支,,2024-10-24T00:00:00,10,,,,"{""日期"": ""2024-10-24T00:00:00"", ""商品名称及规格"": ""铁锹"", ""单位"": ""支"", ""数量"": 10}"
Sheet1,2052,德国进口气动阀块,德国进口气动阀块,个,,2024-10-24T00:00:00,10,,,,"{""日期"": ""2024-10-24T00:00:00"", ""商品名称及规格"": ""德国进口气动阀块"", ""单位"": ""个"", ""数量"": 10}"
Sheet1,2053,6焊接铁合页,6焊接铁合页,付,,2024-10-25T00:00:00,6,,,,"{""日期"": ""2024-10-25T00:00:00"", ""商品名称及规格"": ""6焊接铁合页"", ""单位"": ""付"", ""数量"": 6}"
Sheet1,2054,白色喷漆,白色喷漆,支,,2024-10-25T00:00:00,24,,,,"{""日期"": ""2024-10-25T00:00:00"", ""商品名称及规格"": ""白色喷漆"", ""单位"": ""支"", ""数量"": 24}"
Sheet1,2055,皮带1041,皮带1041,支,,2024-10-25T00:00:00,1,,,,"{""日期"": ""2024-10-25T00:00:00"", ""商品名称及规格"": ""皮带1041"", ""单位"": ""支"", ""数量"": 1}"
Sheet1,2056,大S挂钩20kg,大S挂钩20kg,支,,2024-10-25T00:00:00,100,,,,"{""日期"": ""2024-10-25T00:00:00"", ""商品名称及规格"": ""大S挂钩20kg"", ""单位"": ""支"", ""数量"": 100}"
Sheet1,2057,电柜接地跨线,电柜接地跨线,支,,2024-10-25T00:00:00,100,,,,"{""日期"": ""2024-10-25T00:00:00"", ""商品名称及规格"": ""电柜接地跨线"", ""单位"": ""支"", ""数量"": 100}"
Sheet1,2058,乙炔割嘴,乙炔割嘴,个,,2024-10-25T00:00:00,100,,,,"{""日期"": ""2024-10-25T00:00:00"", ""商品名称及规格"": ""乙炔割嘴"", ""单位"": ""个"", ""数量"": 100}"
Sheet1,2059,焊机快连接头,焊机快连接头,个,,2024-10-25T00:00:00,10,,,,"{""日期"": ""2024-10-25T00:00:00"", ""商品名称及规格"": ""焊机快连接头"", ""单位"": ""个"", ""数量"": 10}"
Sheet1,2060,不锈钢沉头螺丝,不锈钢沉头螺丝,合,,2024-10-25T00:00:00,2,,,,"{""日期"": ""2024-10-25T00:00:00"", ""商品名称及规格"": ""不锈钢沉头螺丝"", ""单位"": ""合"", ""数量"": 2}"
Sheet1,2061,5寸重型平口钳,5寸重型平口钳,台,,2024-10-25T00:00:00,1,,,,"{""日期"": ""2024-10-25T00:00:00"", ""商品名称及规格"": ""5寸重型平口钳"", ""单位"": ""台"", ""数量"": 1}"
Sheet1,2062,防锈型管钳600,防锈型管钳600,支,,2024-10-25T00:00:00,2,,,,"{""日期"": ""2024-10-25T00:00:00"", ""商品名称及规格"": ""防锈型管钳600"", ""单位"": ""支"", ""数量"": 2}"
Sheet1,2063,50WLED灯泡,50WLED灯泡,个,,2024-10-25T00:00:00,6,,,,"{""日期"": ""2024-10-25T00:00:00"", ""商品名称及规格"": ""50WLED灯泡"", ""单位"": ""个"", ""数量"": 6}"
Sheet1,2064,铝钉,铝钉,合,,2024-10-25T00:00:00,1,,,,"{""日期"": ""2024-10-25T00:00:00"", ""商品名称及规格"": ""铝钉"", ""单位"": ""合"", ""数量"": 1}"
Sheet1,2065,加厚生料带,加厚生料带,个,,2024-10-25T00:00:00,200,,,,"{""日期"": ""2024-10-25T00:00:00"", ""商品名称及规格"": ""加厚生料带"", ""单位"": ""个"", ""数量"": 200}"
Sheet1,2066,气管自锁接头,气管自锁接头,套,,2024-10-25T00:00:00,10,,,,"{""日期"": ""2024-10-25T00:00:00"", ""商品名称及规格"": ""气管自锁接头"", ""单位"": ""套"", ""数量"": 10}"
Sheet1,2067,镀锌方管3*3*3,镀锌方管3*3*3,米,,2024-10-25T00:00:00,30,,,,"{""日期"": ""2024-10-25T00:00:00"", ""商品名称及规格"": ""镀锌方管3*3*3"", ""单位"": ""米"", ""数量"": 30}"
Sheet1,2068,4*4*0.5镀锌角铁,4*4*0.5镀锌角铁,米,,2024-10-25T00:00:00,30,,,,"{""日期"": ""2024-10-25T00:00:00"", ""商品名称及规格"": ""4*4*0.5镀锌角铁"", ""单位"": ""米"", ""数量"": 30}"
Sheet1,2069,加工后备套夹子,加工后备套夹子,个,,2024-10-25T00:00:00,24,,,,"{""日期"": ""2024-10-25T00:00:00"", ""商品名称及规格"": ""加工后备套夹子"", ""单位"": ""个"", ""数量"": 24}"
Sheet1,2070,32*640kg安全阀,32*640kg安全阀,个,,2024-10-25T00:00:00,4,,,,"{""日期"": ""2024-10-25T00:00:00"", ""商品名称及规格"": ""32*640kg安全阀"", ""单位"": ""个"", ""数量"": 4}"
Sheet1,2071,2.2千瓦不锈钢螺杆泵和电机,2.2千瓦不锈钢螺杆泵和电机,套,,2024-10-25T00:00:00,1,,,,"{""日期"": ""2024-10-25T00:00:00"", ""商品名称及规格"": ""2.2千瓦不锈钢螺杆泵和电机"", ""单位"": ""套"", ""数量"": 1}"
Sheet1,2072,原装耐驰螺杆泵水封,原装耐驰螺杆泵水封,个,,2024-10-25T00:00:00,4,,,,"{""日期"": ""2024-10-25T00:00:00"", ""商品名称及规格"": ""原装耐驰螺杆泵水封"", ""单位"": ""个"", ""数量"": 4}"
Sheet1,2073,168*10焊接三通,168*10焊接三通,个,,2024-10-25T00:00:00,10,,,,"{""日期"": ""2024-10-25T00:00:00"", ""商品名称及规格"": ""168*10焊接三通"", ""单位"": ""个"", ""数量"": 10}"
Sheet1,2074,加工管片螺丝,加工管片螺丝,根,,2024-10-25T00:00:00,18,,,,"{""日期"": ""2024-10-25T00:00:00"", ""商品名称及规格"": ""加工管片螺丝"", ""单位"": ""根"", ""数量"": 18}"
Sheet1,2075,大充气轮氧气车,大充气轮氧气车,台,,2024-10-25T00:00:00,1,,,,"{""日期"": ""2024-10-25T00:00:00"", ""商品名称及规格"": ""大充气轮氧气车"", ""单位"": ""台"", ""数量"": 1}"
Sheet1,2076,大充气轮乙炔车,大充气轮乙炔车,台,,2024-10-25T00:00:00,1,,,,"{""日期"": ""2024-10-25T00:00:00"", ""商品名称及规格"": ""大充气轮乙炔车"", ""单位"": ""台"", ""数量"": 1}"
Sheet1,2077,M27垫片,M27垫片,个,,2024-10-25T00:00:00,120,,,,"{""日期"": ""2024-10-25T00:00:00"", ""商品名称及规格"": ""M27垫片"", ""单位"": ""个"", ""数量"": 120}"
Sheet1,2078,43cm轮胎氧气车,43cm轮胎氧气车,台,,2024-10-26T00:00:00,1,,,,"{""日期"": ""2024-10-26T00:00:00"", ""商品名称及规格"": ""43cm轮胎氧气车"", ""单位"": ""台"", ""数量"": 1}"
